"siteId","year","p17","p50","p83","lon","lat","measurementName"
2657,2120,0.53,0.73,1.02,174.7635,-39.8659,"SSP2-4.5 (medium confidence)"
2657,2130,0.58,0.81,1.14,174.7635,-39.8659,"SSP2-4.5 (medium confidence)"
2657,2140,0.63,0.88,1.25,174.7635,-39.8659,"SSP2-4.5 (medium confidence)"
2657,2150,0.68,0.96,1.36,174.7635,-39.8659,"SSP2-4.5 (medium confidence)"
2657,2005,0,0,0,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2020,0.04,0.06,0.08,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2030,0.08,0.11,0.14,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2040,0.13,0.16,0.2,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2050,0.2,0.24,0.3,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2060,0.25,0.31,0.4,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2070,0.32,0.39,0.51,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2080,0.39,0.49,0.64,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2090,0.48,0.6,0.79,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2100,0.58,0.73,0.96,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2110,0.62,0.83,1.1,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2120,0.71,0.95,1.26,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2130,0.8,1.07,1.43,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2140,0.88,1.19,1.59,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2150,0.97,1.3,1.74,174.7635,-39.8659,"SSP3-7.0 (medium confidence)"
2657,2005,0,0,0,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2020,0.04,0.06,0.09,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2030,0.08,0.11,0.14,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2040,0.14,0.17,0.22,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2050,0.21,0.25,0.32,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2060,0.27,0.34,0.43,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2070,0.35,0.44,0.57,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2080,0.43,0.56,0.73,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2090,0.54,0.69,0.9,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2100,0.67,0.83,1.09,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2110,0.71,0.95,1.29,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2120,0.81,1.09,1.48,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2130,0.91,1.22,1.67,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2140,1,1.34,1.85,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2657,2150,1.08,1.46,2.02,174.7635,-39.8659,"SSP5-8.5 (medium confidence)"
2658,2005,0,0,0,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2020,0.04,0.06,0.1,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2030,0.08,0.11,0.16,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2040,0.11,0.16,0.24,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2050,0.15,0.21,0.33,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2060,0.18,0.25,0.42,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2070,0.22,0.31,0.5,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2080,0.24,0.35,0.6,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2090,0.28,0.4,0.7,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2100,0.3,0.46,0.81,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2110,0.33,0.53,0.92,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2120,0.36,0.58,1.03,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2130,0.38,0.63,1.14,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2140,0.4,0.68,1.25,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2150,0.42,0.74,1.36,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2160,0.45,0.8,1.47,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2170,0.47,0.85,1.58,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2180,0.49,0.91,1.7,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2190,0.5,0.96,1.82,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2200,0.52,1.02,1.94,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2210,0.54,1.08,2.06,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2220,0.56,1.14,2.18,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2230,0.58,1.19,2.29,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2240,0.59,1.24,2.42,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2250,0.61,1.29,2.53,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2260,0.62,1.34,2.65,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2270,0.64,1.39,2.77,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2280,0.66,1.43,2.89,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2290,0.67,1.48,3.02,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2300,0.68,1.53,3.14,174.7415,-39.8681,"SSP1-2.6 (low confidence)"
2658,2005,0,0,0,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2020,0.04,0.06,0.1,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2030,0.08,0.11,0.16,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2040,0.12,0.16,0.25,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2050,0.17,0.23,0.34,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2060,0.21,0.29,0.44,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2070,0.27,0.36,0.55,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2080,0.32,0.43,0.67,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2090,0.37,0.5,0.78,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2100,0.43,0.58,0.91,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2110,0.48,0.67,1.04,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2120,0.53,0.76,1.18,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2130,0.58,0.84,1.31,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2140,0.63,0.92,1.44,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2150,0.68,1.01,1.58,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2160,0.73,1.1,1.71,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2170,0.77,1.18,1.85,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2180,0.82,1.27,1.98,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2190,0.86,1.35,2.12,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2200,0.9,1.44,2.25,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2210,0.94,1.52,2.39,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2220,0.98,1.59,2.52,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2230,1.01,1.67,2.65,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2240,1.04,1.74,2.78,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2250,1.08,1.8,2.91,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2260,1.1,1.87,3.04,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2270,1.13,1.94,3.17,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2280,1.16,2,3.29,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2290,1.19,2.06,3.42,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2300,1.21,2.12,3.56,174.7415,-39.8681,"SSP2-4.5 (low confidence)"
2658,2005,0,0,0,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2020,0.04,0.06,0.1,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2030,0.08,0.11,0.17,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2040,0.13,0.18,0.28,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2050,0.2,0.26,0.42,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2060,0.27,0.36,0.6,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2070,0.35,0.47,0.83,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2080,0.43,0.6,1.09,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2090,0.54,0.77,1.38,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2100,0.67,0.95,1.69,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2110,0.71,1.14,2,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2120,0.81,1.35,2.3,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2130,0.91,1.57,2.88,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2140,1,1.82,3.79,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2150,1.08,2.09,4.77,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2160,1.16,2.37,5.73,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2170,1.24,2.63,6.67,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2180,1.31,2.88,7.57,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2190,1.37,3.13,8.33,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2200,1.44,3.37,9,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2210,1.5,3.61,9.66,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2220,1.56,3.84,10.29,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2230,1.62,4.05,10.92,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2240,1.67,4.25,11.56,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2250,1.72,4.44,12.22,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2260,1.77,4.64,12.88,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2270,1.82,4.83,13.54,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2280,1.86,5.01,14.18,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2290,1.91,5.2,14.8,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2300,1.95,5.38,15.4,174.7415,-39.8681,"SSP5-8.5 (low confidence)"
2658,2005,0,0,0,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2020,0.05,0.07,0.08,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2030,0.09,0.12,0.15,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2040,0.12,0.15,0.19,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2050,0.15,0.19,0.25,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2060,0.16,0.22,0.3,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2070,0.18,0.26,0.37,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2080,0.21,0.3,0.42,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2090,0.24,0.35,0.49,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2100,0.24,0.39,0.57,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2110,0.27,0.44,0.65,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2120,0.29,0.48,0.72,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2130,0.31,0.51,0.78,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2140,0.32,0.55,0.84,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2150,0.34,0.58,0.89,174.7415,-39.8681,"SSP1-1.9 (medium confidence)"
2658,2005,0,0,0,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2020,0.04,0.06,0.08,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2030,0.08,0.11,0.14,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2040,0.11,0.15,0.2,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2050,0.15,0.2,0.26,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2060,0.18,0.24,0.32,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2070,0.22,0.29,0.4,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2080,0.24,0.34,0.47,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2090,0.28,0.38,0.54,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2100,0.3,0.44,0.62,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2110,0.33,0.5,0.73,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2120,0.36,0.55,0.81,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2130,0.38,0.6,0.88,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2140,0.4,0.64,0.95,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2150,0.42,0.68,1.02,174.7415,-39.8681,"SSP1-2.6 (medium confidence)"
2658,2005,0,0,0,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2020,0.04,0.06,0.08,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2030,0.08,0.11,0.14,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2040,0.12,0.16,0.21,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2050,0.17,0.22,0.29,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2060,0.21,0.28,0.37,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2070,0.27,0.35,0.46,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2080,0.32,0.42,0.57,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2090,0.37,0.49,0.66,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2100,0.43,0.57,0.78,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2110,0.48,0.66,0.91,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2120,0.53,0.73,1.02,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2130,0.58,0.81,1.14,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2140,0.63,0.88,1.25,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2150,0.68,0.96,1.36,174.7415,-39.8681,"SSP2-4.5 (medium confidence)"
2658,2005,0,0,0,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2020,0.04,0.06,0.08,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2030,0.08,0.11,0.14,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2040,0.13,0.16,0.2,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2050,0.2,0.24,0.3,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2060,0.25,0.31,0.4,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2070,0.32,0.39,0.51,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2080,0.39,0.49,0.64,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2090,0.48,0.6,0.79,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2100,0.58,0.73,0.96,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2110,0.62,0.83,1.1,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2120,0.71,0.95,1.26,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2130,0.8,1.07,1.43,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2140,0.88,1.19,1.59,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2150,0.97,1.3,1.74,174.7415,-39.8681,"SSP3-7.0 (medium confidence)"
2658,2005,0,0,0,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2020,0.04,0.06,0.09,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2030,0.08,0.11,0.14,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2040,0.14,0.17,0.22,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2050,0.21,0.25,0.32,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2060,0.27,0.34,0.43,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2070,0.35,0.44,0.57,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2080,0.43,0.56,0.73,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2090,0.54,0.69,0.9,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2100,0.67,0.83,1.09,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2110,0.71,0.95,1.29,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2120,0.81,1.09,1.48,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2130,0.91,1.22,1.67,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2140,1,1.34,1.85,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2658,2150,1.08,1.46,2.02,174.7415,-39.8681,"SSP5-8.5 (medium confidence)"
2659,2005,0,0,0,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2020,0.04,0.06,0.1,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2030,0.08,0.11,0.16,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2040,0.11,0.16,0.24,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2050,0.15,0.21,0.33,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2060,0.18,0.25,0.42,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2070,0.22,0.31,0.5,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2080,0.24,0.35,0.6,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2090,0.28,0.4,0.7,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2100,0.3,0.46,0.81,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2110,0.33,0.53,0.92,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2120,0.36,0.58,1.03,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2130,0.38,0.63,1.14,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2140,0.4,0.68,1.25,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2150,0.42,0.74,1.36,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2160,0.45,0.8,1.47,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2170,0.47,0.85,1.58,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2180,0.49,0.91,1.7,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2190,0.5,0.96,1.82,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2200,0.52,1.02,1.94,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2210,0.54,1.08,2.06,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2220,0.56,1.14,2.18,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2230,0.58,1.19,2.29,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2240,0.59,1.24,2.42,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2250,0.61,1.29,2.53,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2260,0.62,1.34,2.65,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2270,0.64,1.39,2.77,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2280,0.65,1.44,2.89,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2290,0.67,1.48,3.02,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2300,0.68,1.53,3.14,174.7186,-39.8674,"SSP1-2.6 (low confidence)"
2659,2005,0,0,0,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2020,0.04,0.06,0.1,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2030,0.08,0.11,0.16,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2040,0.12,0.16,0.25,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2050,0.17,0.23,0.34,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2060,0.21,0.29,0.44,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2070,0.27,0.36,0.55,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2080,0.32,0.43,0.67,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2090,0.37,0.5,0.78,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2100,0.43,0.58,0.91,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2110,0.48,0.67,1.04,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2120,0.53,0.76,1.18,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2130,0.58,0.84,1.31,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2140,0.63,0.92,1.44,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2150,0.68,1.01,1.58,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2160,0.73,1.1,1.71,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2170,0.77,1.18,1.85,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2180,0.82,1.27,1.98,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2190,0.86,1.35,2.12,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2200,0.9,1.44,2.25,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2210,0.94,1.52,2.39,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2220,0.98,1.59,2.52,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2230,1.01,1.67,2.65,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2240,1.04,1.74,2.78,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2250,1.08,1.8,2.91,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2260,1.1,1.87,3.04,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2270,1.13,1.94,3.17,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2280,1.16,2,3.29,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2290,1.19,2.06,3.43,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2300,1.21,2.12,3.56,174.7186,-39.8674,"SSP2-4.5 (low confidence)"
2659,2005,0,0,0,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2020,0.04,0.06,0.1,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2030,0.08,0.11,0.17,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2040,0.13,0.18,0.28,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2050,0.2,0.26,0.42,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2060,0.27,0.36,0.6,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2070,0.35,0.47,0.83,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2080,0.43,0.6,1.09,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2090,0.54,0.77,1.38,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2100,0.67,0.95,1.69,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2110,0.71,1.14,2,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2120,0.81,1.35,2.3,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2130,0.91,1.58,2.88,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2140,1,1.82,3.79,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2150,1.08,2.09,4.77,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2160,1.16,2.37,5.73,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2170,1.24,2.63,6.67,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2180,1.31,2.88,7.57,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2190,1.38,3.13,8.33,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2200,1.44,3.38,9.01,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2210,1.5,3.61,9.66,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2220,1.56,3.84,10.29,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2230,1.62,4.05,10.92,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2240,1.67,4.25,11.56,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2250,1.72,4.44,12.22,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2260,1.77,4.64,12.89,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2270,1.82,4.83,13.55,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2280,1.86,5.01,14.18,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2290,1.91,5.2,14.8,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2300,1.95,5.38,15.4,174.7186,-39.8674,"SSP5-8.5 (low confidence)"
2659,2005,0,0,0,174.7186,-39.8674,"SSP1-1.9 (medium confidence)"
2659,2020,0.05,0.07,0.08,174.7186,-39.8674,"SSP1-1.9 (medium confidence)"
2659,2030,0.09,0.12,0.15,174.7186,-39.8674,"SSP1-1.9 (medium confidence)"
2659,2040,0.12,0.15,0.19,174.7186,-39.8674,"SSP1-1.9 (medium confidence)"
2659,2050,0.15,0.19,0.25,174.7186,-39.8674,"SSP1-1.9 (medium confidence)"
2659,2060,0.16,0.22,0.3,174.7186,-39.8674,"SSP1-1.9 (medium confidence)"
2659,2070,0.18,0.26,0.37,174.7186,-39.8674,"SSP1-1.9 (medium confidence)"
